name,smi,success
F0P,NC(=O)c1cccc(CCN(CCCC(N)C(=O)O)CC2OC(n3cnc4c(N)ncnc43)C(O)C2O)c1,1
F0Q,Cn1nnc(CN(Cc2ccc(N)cc2)C(=O)NCC(=O)N2CCCC2c2ccccc2Br)n1,1
F0W,CCOC(=O)CNC(=O)N(Cc1ccc(N)cc1)Cc1nnn(C)n1,1
F0Y,COC(=O)N1CCC(Cc2cccc(C(CC#N)Nc3nc4ccc(C)nc4[nH]3)c2)CC1,1
F15,CCCCCCCCCCCCCCC(=O)O,1
F1C,CC(=O)Nc1cccc(-c2cc(C(=O)O)cc(-c3cccc(NC(C)=O)c3)c2)c1,1
F1D,COC(=O)N1CCC(Oc2cccc(C(CC#N)Nc3nc4n(n3)C(=O)CC(C)=N4)c2)CC1,1
F1E,CCOC(=O)CNC(=O)N(Cc1ccc(N)cc1)Cc1cn(C)nn1,1
F1P,O=P(O)(O)OCC1(O)OCC(O)C(O)C1O,1
F1Q,CCOC(=O)CNC(=O)N(Cc1ccc(N)cc1)Cc1nnn[nH]1,1
F1X,O=P(O)(O)OCC1(O)OC(CO)C(O)C1O,1
F1Z,C#CCN(Cc1ccc(N)cc1)C(=O)NCC(=O)OCC,1
F3Q,O=C(c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4CC2CN2CCOCC2)OCO3)n2c1CCCC2)N(c1ccccc1)c1ccc(O)cc1,1
F3W,N#C/C=C/c1cccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)c1,1
F48,N#CCCc1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,1
F4B,N#C/C=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,1
F4K,OCc1ccc(-n2cccc2)cc1,1
F4Z,Oc1nc(Cl)c(Cl)cc1Cl,1
F52,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,1
F5J,Nc1ncnc2c1ccn2C1OC(C(O)c2ccccc2)C(O)C1O,1
F5V,Cn1cc(-c2ccc3c(=O)n(C)cc(-c4cccc(NS(C)(=O)=O)c4)c3c2)cn1,1
F5Y,CCS(=O)(=O)c1ccc(OC)c(-c2cn(C)c(=O)c3ccc(-c4cnn(C)c4)cc23)c1,1
F6D,COc1ccccc1C(N)CNc1cc(C)nc2nc(NC(CC#N)c3cccc(Cl)c3)nn12,1
F6P,O=P(O)(O)OCC1OC(O)(CO)C(O)C1O,1
F7B,O=C1CCSc2ccc(Cl)cc21,1
F8G,CC1CCC(O)=C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)C12CCC(=O)O2,1
F8V,CSC1(C(=O)Nc2ccc3[nH]nc(-c4ccc(F)cc4)c3c2)CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,1
F9P,O=C(NO)C1CCCCC1,1
F9Z,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,1
FA8,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)C1=NC(=O)NC(=O)C1N2,1
FAD,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C,1
FAR,C/C=C(\C)CC/C=C(\C)CCC=C(C)C,1
FB1,NS(=O)(=O)c1ccccc1Cl,1
FB2,NS(=O)(=O)c1ccccc1,1
FB6,CC(N)(CCCCB(O)O)C(=O)O,1
FB8,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,1
FBJ,O=C(NO)C1=CCCC1,1
FBM,O=C(NO)C1=CCCCC1,1
FBP,O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O,1
FBV,NS(=O)(=O)c1ccccc1F,1
FBW,NS(=O)(=O)c1cccc(F)c1,1
FC8,CCn1cnc2c(Nc3cccc(Cl)c3)nc(NC3CCCCC3N)nc21,1
FCE,,0
FD6,CN1CCN(NCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
FE,[Fe+3],1
FE2,[Fe+2],1
FEE,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCCC,1
FES,S1[Fe]S[Fe]1,1
FEW,CC(C)c1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,1
FG2,COc1ccc2[nH]c(C(=O)NS(=O)(=O)c3ccc(C)cn3)cc2c1,1
FG3,COc1ccc2c(c1)cc(C(=O)NS(=O)(=O)c1ccc(C)cn1)n2CC(=O)O,1
FG4,COc1ccc2c(c1)cc(C(=O)OCc1cc3ccccc3o1)n2CC(=O)O,1
FG5,COc1ccc2c(c1)cc(CNS(=O)(=O)c1cc3ccccc3o1)n2CC(=O)O,1
FG6,COc1ccc2c(c1)cc(C(=O)NS(=O)(=O)c1cc3ccccc3o1)n2CC(=O)O,1
FGV,O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(O)C(OP(=O)(O)O)C1O,1
FHN,OCC1[NH2+]C(CO)C(O)C(O)C1O,1
FI8,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)OC1C(C)OC(OC/C2=C\C=C\CC(O)/C(C)=C/C(CC)C(OC3OC(C)(C)C(OC(=O)C(C)C)C(O)C3O)/C(C)=C/C(C)=C/CC(C(C)O)OC2=O)C(OC)C1O,1
FJI,O=C(NCCN1CCOCC1)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(NC(=O)c4ccccc4)c3)cc1OC2,1
FK1,Brc1ccc2cc[nH]c2c1,1
FK5,[H]/C=C\CC1/C=C(\C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(/C(C)=C/C3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,1
FK9,CCCSCCCOC1OC(CO)C(O)C(O)C1O,1
FKY,Cn1cnc(-c2cnc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3F)c(C(N)=O)c2)c1,1
FLC,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],1
FLF,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,1
FLU,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,1
FM0,O=C(O)CC(O)(CF)CCOP(=O)(O)OP(=O)(O)O,1
FM6,O=C(c1ccccc1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,1
FM7,O=C(c1ccccc1Nc1cccc(C(F)(F)F)c1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,1
FM8,O=C(c1ccccc1Cn1cncn1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,1
FMC,Nc1ncnc2c(C3OC(CO)C(O)C3O)n[nH]c12,1
FME,CSCCC(NC=O)C(=O)O,1
FMN,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C,1
FMT,O=CO,1
FNA,c1ccc(Nc2cccc3ccccc23)cc1,1
FNY,OCC1OC(OC2(COC3(COC4(COC5(CO)OC(CO)C(O)C5O)OC(CO)C(O)C4O)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,1
FOA,O=C(O)c1ccco1,1
FOL,Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,1
FPP,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,1
FS8,O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccc(OCC(O)CO)cc2C3=O)ccc1F)c1ccccc1,1
FSE,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,1
FSU,COCCCN1Cc2cccc(C(N)=O)c2C1=O,1
FSZ,[H]/N=C(\N)Nc1cc(C2CCNCC2)cc(C(F)(F)F)c1,1
FT6,NC(Cc1c[nH]c2cc(F)ccc12)C(=O)O,1
FTU,Nc1ncnc2c1c(F)cn2C1OC(CO)C(O)C1O,1
FUC,CC1OC(O)C(O)C(O)C1O,1
FUL,CC1OC(O)C(O)C(O)C1O,1
FUN,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,1
FV4,Cc1cc(Cn2c(N3CCNCC3)nc3ccc(Cl)cc32)cc(C)c1F,1
FV7,Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4ccccc4Cl)cc(Cl)cc32)cc(C)c1F,1
FVD,Cc1cc(Cn2c(N3CCNCC3)nc3c(C4=CCNCC4)cc(Cl)cc32)cc(C)c1F,1
FVG,Cc1cc(Cn2c(N3CCNCC3)nc3c(N4CCCC4CN)cc(Cl)cc32)cc(C)c1F,1
FVJ,Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)cc(C)c1F,1
FVK,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,1
FVM,Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)cc(C)c1F,1
FVQ,OCC1OC(OCC#Cc2cccnc2)C(O)C(O)C1O,1
FVX,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,1
FWA,Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,1
FWE,COc1c(NC(=O)c2ccc(NC(=O)c3ccc(N4C(=O)C(NC(=O)c5ccc(NC(=O)/C(C)=C/c6ccc(O)cc6)cc5)C=C4N)cc3)c(OC)c2O)ccc(C(=O)O)c1O,1
FWW,COc1c(NC(=O)c2ccc(NC(=O)c3ccc(N4C(=O)CC(NC(=O)c5ccc(NC(=O)/C(C)=C/c6ccc(O)cc6)cc5)C4=O)cc3)c(OC)c2O)ccc(C(=O)O)c1O,1
FY8,O=C(Nc1cc(Cl)ccc1O)C1CCNCC1,1
FYH,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(CN2CCOCC2)c1,1
FYM,COc1ccc(CNC(=O)c2cc3c(cc2CN(C)Cc2cccc(OC)c2C(=O)O)OCO3)cc1,1
FYP,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1
FYZ,OCC1OC(OCC#Cc2ccc(-c3ccccc3)cc2)C(O)C(O)C1O,1
G00,[H]/N=C(\N)SCc1ccc(OCCCC)c(Cl)c1,1
G0P,NCCCCC(NC(=O)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1)C(=O)N1CCCC1,1
G0S,O=C(O)CCSC1OC(CO)C(O)C(O)C1O,1
G24,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)c(Cc2ccccc2)c1,1
G2F,OCC1OC(O)C(F)C(O)C1O,1
G39,CCC(CC)OC1C=C(C(=O)O)CC(N)C1NC(C)=O,1
G3P,O=P(O)(O)OCC(O)CO,1
G4P,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C2O)c(=O)[nH]1,1
G57,Cc1[nH]nc2c1C(c1cc(-c3cccc(CC(=O)O)c3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,1
G63,NC1CNC(CO)C(O)C1O,1
G6F,Cc1[nH]nc2c1C(c1cc(F)cc(-c3cccc(CCC(=O)O)c3)c1)(C(C)C)C(C#N)=C(N)O2,1
G6P,O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,1
G8M,NC(C(=O)O)C1CCC1C(=O)O,1
G8S,CN(C)c1cc[n+](Cc2ccc(CCCCc3ccc(C[n+]4ccc(N(C)c5ccc(Cl)cc5)cc4)cc3)cc2)cc1,1
G8V,CN(C)c1cc[n+](Cc2ccccc2)cc1,1
G8Z,[H]/C=C/COC1OC(CO)C(OC)C(O)C1O,1
G97,[H]/C=C/C(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(-c3ccccc3)nc2c1,1
G9L,O=C(CCN1CCCCC1)N1CCc2[nH]c(=O)c3cc(F)ccc3c2C1,1
G9Z,O=C(O)C1C=CC(=O)N1CC(O)C(O)C(O)C(O)CO,1
GA3,[H]/C=C1/CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,1
GA4,[H]/C=C1/CC23CC1CCC2C12CCC(O)C(C)(C(=O)O1)C2C3C(=O)O,1
GA6,CS(=O)(=O)Nc1ccc(-c2cccc(C(=O)O)c2)cc1,1
GAB,Nc1cccc(C(=O)O)c1,1
GAL,OCC1OC(O)C(O)C(O)C1O,1
GB8,Nc1ncnc2c1nc(NCc1ccc3ncccc3c1)n2C1OC(CO)C(O)C1O,1
GCB,O=C1OC(C(=O)O)C(O)C(O)C1O,1
GCD,O=C(O)C1=CC(O)C(O)C(O)O1,1
GCF,Cc1[nH]nc2c1C(c1cc(-c3cccc(CCC(=O)O)c3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,1
GCP,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C2O)c(=O)[nH]1,1
GCU,O=C(O)C1OC(O)C(O)C(O)C1O,1
GDD,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,1
GDM,COC1=C2CC(C)CC(OC)C(O)C(C)/C=C(\C)C(OC(N)=O)C(OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,1
GDP,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,1
GDQ,OCC1CC2NC2C(O)C1O,1
GDS,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,1
GEN,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,1
GFB,CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O,1
GG5,Fc1ccc(-c2n[nH]cc2-c2ccncc2)cc1,1
GG9,O=C(O)C1=CC(OP(=O)(O)O)C(O)C(OC(OP(=O)(O)O)(C(=O)O)C(F)F)C1,1
GIF,OCC1CNCC(O)C1O,1
GIV,OCC1OC(O)C(O)C(O)C1O,1
GKP,O=C(/C=C/c1ccc(O)c(O)c1)OC(C(=O)O)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,1
GKT,Cc1ccc(C(=O)Nc2ccc3nc(CN4CCCCC4)[nH]c3c2)cc1I,1
GKW,COc1ccc(Cn2ccc3ccc(C(=O)NO)cc32)cc1,1
GLC,OCC1OC(O)C(O)C(O)C1O,1
GLN,NC(=O)CCC(N)C(=O)O,1
GLP,NC1C(O)OC(COP(=O)(O)O)C(O)C1O,1
GLU,NC(CCC(=O)O)C(=O)O,1
GLY,NCC(=O)O,1
GM4,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,1
GM5,O=C(NO)c1cccc(-c2cn(CSc3ccccc3)nn2)c1,1
GN1,CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(O)C1O,1
GNP,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)NP(=O)(O)O)C(O)C2O)c(=O)[nH]1,1
GO7,CC(C)(O)COc1ccc(C(N)=O)c(OC2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)CC2F)c1,1
GOD,CNC(=O)c1cnc(N)c(OC2CN(C(=O)Cc3ccc(OC(F)(F)F)cc3)CC2(F)F)c1,1
GOK,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,1
GOL,OCC(O)CO,1
GOP,NC(=O)CCC(NCC(O)C(O)C(O)C(O)CO)C(=O)O,1
GP3,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)C(O)C2O)c(=O)[nH]1,1
GPP,CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O,1
GQ5,CC1CCCN1Cc1nc2ccc(NC(=O)c3ccc4c(cnn4C)c3)cc2[nH]1,1
GQG,CN(C)c1cc[n+](Cc2ccc(-c3ccccc3)cc2)cc1,1
GRG,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,1
GRI,COc1ccc(C=O)c2nc3cccc(C(=O)O)c3nc12,1
GS9,OCC1OC(Sc2ccc3ccccc3c2)C(O)C(O)C1O,1
GSH,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,1
GSP,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(O)(O)=S)C(O)C2O)c(=O)[nH]1,1
GSY,Nc1nc2nc(S)n(CCO)c2c(=O)[nH]1,1
GTB,NC(CCC(=O)NC(CSCc1ccc([N+](=O)[O-])cc1)C(=O)NCC(=O)O)C(=O)O,1
GTG,C[n+]1cn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)C(O)C2O)c2nc(N)[nH]c(=O)c21,1
GTP,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,1
GTX,CCCCCCSCC(NC(=O)CCC([NH3+])C(=O)O)C(=O)NCC(=O)O,1
GV0,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,1
GXL,OCC1OC(O)C(O)C(O)C1O,1
GXY,COc1cc(Br)c(OC)cc1N,1
GYN,CC1=C(C2CC(C)C(=O)O2)CCC23CCCN=C2CC/C=C(\C)C2OC(CCC(O)/C(C)=C/C13)CC2C,1
GZL,OCC(O)C1OC(O)C(O)C1O,1
H01,Cc1c2[nH]c(c1CCC(=O)O)/C=c1\[nH]/c(c(C)c1CCC(=O)O)=C\c1[nH]c(c(S(=O)(=O)O)c1C)/C=c1\[nH]/c(c(S(=O)(=O)O)c1C)=C\2,1
H0Y,O=C(O)c1cccc(-c2ccc3c(c2)/C(=N/Nc2nc4ccccc4s2)CCC3)n1,1
H1I,C/C(=N\Nc1nc2ccccc2s1)c1ccc(-c2cccc(S(=O)(=O)NC(=O)CCCCCc3ccccc3)c2)o1,1
H1L,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,1
H4B,CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1,1
H6G,[H]/C=C\C(=O)N1CCCN(c2cc(NCCC(=O)O)nc(-c3ccccn3)n2)CC1,1
H6J,[H]/C=C\S(=O)(=O)N1CCCN(c2cc(NCCC(=O)O)nc(-c3ccccn3)n2)CC1,1
H6P,C/C(=C\COP(=O)(O)OP(=O)(O)O)CO,1
H6S,CN1CCCC1CCOC(c1cc2nccc(C(=O)O)c2s1)c1ccccc1Cl,1
H6T,CN1CCCC1CCOC(c1cc2nccc(C(=O)O)c2s1)c1ccccc1Cl,1
H8G,CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,1
H8H,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,1
HAE,CC(=O)NO,1
HAR,[H]/N=C(\NO)NCCCC(N)C(=O)O,1
HB9,O=C(NCCO)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)c4cccs4)c(F)cc3F)cc1CC2,1
HC4,O=C(O)/C=C/c1ccc(O)cc1,1
HC6,C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1,1
HC7,C[N+](C)(CCOP(=O)(O)O)CC(=O)c1ccc(-c2ccc(C3(O)C[N+](C)(C)CCO3)cc2)cc1,1
HCC,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,1
HCI,O=C(O)CCc1ccccc1,1
HCS,NC(CCS)C(=O)O,1
HCY,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1
HED,OCCSSCCO,1
HEM,,0
HG,[Hg+2],1
HG4,CCn1nc(C)cc1C(=O)Nc1nc2cc(C(N)=O)ccc2n1CCCCn1c(NC(=O)c2cc(C)nn2CC)nc2cc(C(N)=O)ccc21,1
HI0,CN(C)CCC(CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc23)cc1[N+](=O)[O-],1
HI6,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,1
HIC,Cn1cnc(CC(N)C(=O)O)c1,1
HIS,NC(Cc1c[nH]c[nH+]1)C(=O)O,1
HIZ,NC(COCc1ccccc1)c1csc(NC(=O)Nc2ccc(F)c(Cl)c2)n1,1
HJZ,CC1CCC(c2ccccc2-c2cc(-c3ccccc3)sc2C(=O)O)CC1,1
HNR,CCCCn1c(N)c(N(C)S(=O)(=O)c2ccccc2)c(=O)[nH]c1=O,1
HNV,COc1ccc(C#CCOC2OC(CO)C(O)C(O)C2O)cc1,1
HNW,OCC#Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,1
HPA,O=c1[nH]cnc2nc[nH]c12,1
HQE,Oc1ccc(O)cc1,1
HRG,[H]/N=C(\N)NCCCCC(N)C(=O)O,1
HRI,CC(C)CC(Cl)C(=O)O,1
HRY,CN(C)CCN1CCN(c2nc(NCc3cccc(Cl)c3)c3cc(-c4ccc(=O)n(C)c4)ccc3n2)CC1,1
HS1,COc1ccc(S(=O)(=O)N(CC(=O)N=O)CC(O)CO)cc1,1
HS3,COc1ccc(S(=O)(=O)NC(CO)C(=O)N=O)cc1,1
HS4,O=C(CNS(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,1
HS5,O=NC(=O)CN(CCO)S(=O)(=O)c1ccc(F)cc1,1
HS6,O=NC(=O)CNS(=O)(=O)c1ccc(F)cc1,1
HS7,O=NC(=O)CNS(=O)(=O)c1ccccc1,1
HSM,NCCc1c[nH]cn1,1
HSX,O=P(O)(O)OCC1OC(O)C(O)C1O,1
HT1,CCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,1
HTJ,O=C(O)c1cc(-c2ccccc2)nc2c1cnn2Cc1ccncc1,1
HTV,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1c[nH]c2cc(Cl)c(-c3ccc(C4(O)CCC4)cc3)cc12,1
HU7,COc1nc(N(C)C)ccc1-c1cc2c(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c[nH]c2cc1Cl,1
HUG,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1c[nH]c2cc(F)c(-c3ccc(C4CCCCO4)cc3)c(F)c12,1
HXY,Brc1ccc(CN2CCCC2)cc1,1
HY0,CNC1CC(N)C(O)C(OC2OC(CO)C(O)C3OC4(OC(C(N)CO)C(O)C(O)C4O)OC23)C1O,1
HYP,O=C(O)C1CC(O)CN1,1
I18,CC1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1,1
I29,CC1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1,1
I2E,O=C(O)CCc1ccc2c(c1)OCO2,1
I31,CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1,1
I3P,O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O,1
I5I,S=C=Nc1ccc2oc(C3=NCCN3)cc2c1,1
I6P,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,1
I74,CC(C)c1cnn2c(NCc3ccccc3)cc(NCC3CCNCC3O)nc12,1
I9H,CCN(C(=O)CO)C1CN(/C(=N/C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)cc1,1
IAS,NC(CC(=O)O)C(=O)O,1
ICF,FC(F)OC(Cl)C(F)(F)F,1
ICO,O=C(O)c1c[nH]c2ccccc12,1
ID8,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1
IEE,Cc1ccc(CNc2cc(Cl)nc(N)n2)cc1,1
IFL,O=C1NCC(CO)C(O)C1O,1
IGC,CCCCCCCCCCCCC/C=C/C(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C1O)NC(=O)CCCCCCC,1
IHP,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,1
ILE,CCC(C)C(N)C(=O)O,1
IM4,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,1
IM5,Nc1nc2c(CN3CC(O)C(CO)C3)c[nH]c2c(=O)[nH]1,1
IMD,c1c[nH+]c[nH]1,1
IMN,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,1
IMP,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,1
INS,OC1C(O)C(O)C(O)C(O)C1O,1
IO2,O=C(O)Cc1ccc(OCc2ccccc2)cc1,1
IOD,[I-],1
IOP,O=C(O)CCc1c[nH]c2ccccc12,1
IP0,CC(C)c1ccccc1O,1
IPA,CC(C)O,1
IPE,[H]/C=C(/C)CCOP(=O)(O)OP(=O)(O)O,1
IPH,Oc1ccccc1,1
IPK,O=C(c1ccc(CSc2nc3ccncc3[nH]2)cc1)N1CCC(Cc2ccccc2)CC1,1
IPM,CC(C)C(C(=O)O)C(O)C(=O)O,1
IPR,CC(C)CCOP(=O)(O)OP(=O)(O)O,1
IQ5,CC(=O)Nc1cc2nc(N)sc2cc1C,1
IQQ,O=C(O)c1cccc(-c2cccc(O)c2)c1,1
IR,[Ir+4],1
IRE,COc1cc2[nH]cn/c(=N\c3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1
IRG,Nc1ccc2c(NC3CC3)nc(-c3ccccc3)nc2c1,1
ISN,O=C1Nc2ccccc2C1=O,1
ITT,O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,1
IVC,CC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,1
IWW,OB(O)c1ccc(/C=C/c2ccc(B(O)O)cc2Cl)c(Cl)c1,1
IX6,[H]/C=C(/C)COc1ccc(C2C3=C(CC(C)(C)CS3(=O)=O)Nc3c(O)cccc3N2C(=O)c2nc(C)oc2C)c(F)c1,1
IXX,CN(C)CCCN1c2ccccc2CCc2ccccc21,1
